county,year,month,temperature,quantile_score,model_type
Solano,2019,10,17.639601046215034,0.16857487435367974,AutoBNN - Temperature Anom Lags
Solano,2019,11,12.91089798392676,0.18701092405903222,AutoBNN - Temperature Anom Lags
Solano,2019,12,10.565146920134964,0.149870016623025,AutoBNN - Temperature Anom Lags
Stanislaus,2019,1,10.72196158668146,0.28367883597961574,AutoBNN - Temperature Anom Lags
Stanislaus,2019,2,8.967810956795802,0.5671739725211654,AutoBNN - Temperature Anom Lags
Stanislaus,2019,3,12.533776236687345,0.2154765886309171,AutoBNN - Temperature Anom Lags
Stanislaus,2019,4,17.475120014151628,0.490955213681616,AutoBNN - Temperature Anom Lags
Stanislaus,2019,5,17.835808034312493,0.9741242916656264,AutoBNN - Temperature Anom Lags
Stanislaus,2019,6,25.178464929160043,0.18158018259086997,AutoBNN - Temperature Anom Lags
Stanislaus,2019,7,26.23105444474305,0.4496620502586316,AutoBNN - Temperature Anom Lags
Stanislaus,2019,8,26.766334876715973,0.32831184544948605,AutoBNN - Temperature Anom Lags
Stanislaus,2019,9,23.289506010568743,0.20589462635493036,AutoBNN - Temperature Anom Lags
Stanislaus,2019,10,17.489466892740438,0.36674331353770356,AutoBNN - Temperature Anom Lags
Stanislaus,2019,11,12.96774045708412,0.15520090440909068,AutoBNN - Temperature Anom Lags
Stanislaus,2019,12,10.664385956668127,0.24858509704320117,AutoBNN - Temperature Anom Lags
Tulare,2019,1,4.880739243301605,0.17109329660432498,AutoBNN - Temperature Anom Lags
Tulare,2019,2,2.176074567524722,0.81660151720047,AutoBNN - Temperature Anom Lags
Tulare,2019,3,6.816321946909568,0.21519859225460974,AutoBNN - Temperature Anom Lags
Tulare,2019,4,12.071990767969057,0.2669328372406237,AutoBNN - Temperature Anom Lags
Tulare,2019,5,12.031357352727014,1.4361635875340666,AutoBNN - Temperature Anom Lags
Tulare,2019,6,20.572850788168523,0.2715247063082878,AutoBNN - Temperature Anom Lags
Tulare,2019,7,23.4539433165578,0.42632213811079667,AutoBNN - Temperature Anom Lags
