,county,year,month,temperature,soil_temperature_layer_1,latitude,longitude,wind_speed,dewpoint_temperature,hi_veg_cover,leaf_area_index_hi_veg,leaf_area_index_lo_veg,low_veg_cover,potential_evaporation,runoff,skin_reservoir_content,surface_pressure,surface_runoff,precipitation,volumetric_soil_water_layer_1,relative_humidity,vapor_pressure_diff
13887,Solano,2014,4,16.395569382357223,17.62876617577058,38.27021542475008,-121.93305664737716,2.5925038458307403,6.805385181647523,0.5234841903656253,2.338630706663645,2.1189156383450665,0.4297605407776374,-5.4399800794373006,0.0095017750660566,0.0416760071043152,100.6652198673153,0.0091779134590636,1.0814608438253,0.2034106241393808,0.5291110895645317,8.767055646827496
13888,Solano,2014,5,20.51212054655832,22.90293170676756,38.27021542475008,-121.93305664737716,3.2301209970904026,5.3380095520655,0.5234841903656253,2.2331816397601694,2.0158780139113857,0.4297605407776374,-7.9497975127752,0.0001753430099347,0.0017959604859004,100.56571061411336,0.0,0.0171856739686377,0.119431820252188,0.3687145798737259,15.218211070059407
13889,Solano,2014,6,21.69961838871194,24.558042076751008,38.27021542475008,-121.93305664737716,3.204831904767502,9.070330580192888,0.5234841903656253,2.155242891247144,1.9512365029391208,0.4297605407776374,-8.6511731118771,1.8839253124132044e-05,9.626833792790138e-05,100.14271679438652,0.0,0.0024490812316932,0.1203106231784093,0.4431956312241368,14.492941273392107
13890,Solano,2014,7,22.551244243724,25.28390633335084,38.27021542475008,-121.93305664737716,3.103571764900748,11.87499064742309,0.5234841903656253,2.125218518426095,1.934401522389948,0.4297605407776374,-7.973049904965701,1.5940427977740917e-05,0.0045639665473638,100.39997543422008,0.0,0.0604720096931439,0.1271343381317456,0.5071893737019668,13.514415439076634
13891,Solano,2014,8,21.82306430452536,24.356641123235704,38.27021542475008,-121.93305664737716,2.964849656317022,12.446926507482544,0.5234841903656253,2.093923031182968,1.8970444607208552,0.4297605407776374,-6.9702468490133,1.3043157995054934e-05,0.0061656824930923,100.3428878304519,0.0,0.0203282141453312,0.1202029079487145,0.5501023530257932,11.769745030326945
13892,Solano,2014,9,21.42012025897532,23.42937632006021,38.27021542475008,-121.93305664737716,2.532303844048683,12.431878082711648,0.5234841903656253,2.016331244567715,1.8265717229923348,0.4297605407776374,-5.8026757237969,0.001935313703658,0.005442573858096,100.19340044501776,0.0012676211129929,0.250061523863,0.1104869399132641,0.562801073898606,11.114105942821537
13893,Solano,2014,10,19.52778327176464,20.28058597208837,38.27021542475008,-121.93305664737716,2.096285983438992,8.165654512264723,0.5234841903656253,1.962278355318036,1.7712147725726657,0.4297605407776374,-4.1702950751038,0.0024842978228746,0.0102216638447046,100.53211584798544,0.0032302296443569,0.4674774982962,0.1104968742619131,0.4752382599506817,11.83657941258804
13894,Solano,2014,11,13.85824154513898,13.80519100199075,38.27021542475008,-121.93305664737716,1.6741295268609888,7.10184021212666,0.5234841903656253,1.928932188076895,1.7334762132393484,0.4297605407776374,-1.972468546699,0.011822500147612,0.0581250794803542,100.98370075453632,0.0118492854892502,1.5513501382563,0.2015922727320574,0.6353207176675713,5.730392810510324
13895,Solano,2014,12,12.05932572466014,12.2273622575849,38.27021542475008,-121.93305664737716,2.295995050039103,8.502913555297482,0.5234841903656253,1.930799393135587,1.7345168068915473,0.4297605407776374,-0.9700025290899,0.4793699748414,0.129287271695,100.9341159777662,0.4769930032205,6.9249484893495,0.3811469583174073,0.7865948095860109,2.978621461737045
13896,Solano,2015,1,9.997738294938586,9.001319862047694,38.27021542475008,-121.93305664737716,1.5576703032187489,5.716565070467652,0.5234841903656253,1.9835116481315,1.790060157432859,0.4297605407776374,-1.3247497395427998,0.0026204668524925,0.0220299103086449,101.27148813871077,0.0012413683805352,0.0795929549801108,0.2793439232003248,0.7461065331460526,3.106696232331635
13897,Solano,2015,2,13.48238039530736,12.943370808348844,38.27021542475008,-121.93305664737716,2.152207103417873,8.02025064603248,0.5234841903656253,2.120023979705493,1.9227758332009817,0.4297605407776374,-2.2013526154378,0.2193587255118,0.0449635272964452,100.84205404208114,0.2128620344617,2.8680277098667,0.3055043263138582,0.6929877066205228,4.706885144300188
