,county,year,month,temperature,mu,sigma,temp_anom_L12,quantile_score
69,Los Angeles,2023,10,18.9611120986047,18.979584,0.14416125,1.4979877872268155,0.017482509412317042
70,Los Angeles,2023,11,14.1492365795184,14.246403,0.14515212,-1.4280065460727176,0.029761036017750136
71,Los Angeles,2023,12,11.967669232282448,12.021768,0.17558733,0.19447729148496862,0.024045482080389483
72,Los Angeles,2024,1,10.31902275520372,9.820899,0.19621614,-1.0018920603886876,0.0
73,Los Angeles,2024,2,9.929359499602924,10.027949,0.20087646,-1.5391672578970077,0.0
74,Los Angeles,2024,3,11.027452128228164,10.97923,0.1935741,-2.8110825069921734,0.0
75,Los Angeles,2024,4,13.574801577333574,13.476025,0.17662567,0.6237797617751415,0.0
76,Los Angeles,2024,5,16.690522131148498,16.872982,0.15463464,-1.0957383059073855,0.0
77,Los Angeles,2024,6,21.949028515306058,22.14527,0.19164221,-2.4334601391513537,0.0
78,Los Angeles,2024,7,25.92607799752028,25.64277,0.3163252,2.1336736507980305,0.0
79,Los Angeles,2024,8,,25.82402,0.31204447,0.3209957410773896,0.0
80,Los Angeles,2024,9,,25.82402,0.29280883,-1.1922165722161289,0.0
81,Los Angeles,2024,10,,25.499977,0.2649919,1.131811464591756,0.0
82,Los Angeles,2024,11,,25.390665,0.2649919,1.0612065389978973,0.0
83,Los Angeles,2024,12,,25.366549,0.2649919,2.5324647417217374,0.0
